OG0009944		FBgn0035455			
OG0009945		FBgn0031134			
OG0009946		FBgn0050042			
OG0009947		FBgn0036924			
OG0009948		FBgn0264563			
OG0009949		FBgn0085356			
OG0009950		FBgn0039722			
OG0009951		FBgn0036577			
OG0009952		FBgn0035587			
OG0009953		FBgn0260238			
OG0009954		FBgn0031542			
OG0009955		FBgn0263774			
OG0009956		FBgn0263842			
OG0009957		FBgn0046876			
OG0009958		FBgn0263080			
OG0009959		FBgn0036439			
OG0009960		FBgn0034899			
OG0009961		FBgn0051268			
OG0009962		FBgn0034425			
OG0009963		FBgn0038756			
OG0009964		FBgn0039870			
OG0009965		FBgn0039719			
OG0009966		FBgn0003057			
OG0009967		FBgn0263400			
OG0009968		FBgn0085280			
OG0009969		FBgn0037177			
OG0009970		FBgn0085339			
OG0009971		FBgn0031085			
OG0009972		FBgn0052686			
OG0009973		FBgn0001150			
OG0009974		FBgn0032780			
OG0009975		FBgn0050485			
OG0009976		FBgn0259204			
OG0009977		FBgn0032175			
OG0009978		FBgn0026088			
OG0009979		FBgn0286828			
OG0009980		FBgn0003655			
OG0009981		FBgn0033072			
OG0009982		FBgn0037988			
OG0009983		FBgn0037849			
OG0009984		FBgn0052319			
OG0009985		FBgn0035873			
OG0009986		FBgn0052418			
OG0009987		FBgn0037124			
OG0009988		FBgn0038645			
OG0009989		FBgn0086758			
OG0009990		FBgn0262030			
OG0009991		FBgn0037570			
OG0009992		FBgn0036442			
OG0009993		FBgn0038238			
OG0009994		FBgn0032318			
OG0009995		FBgn0083068			
OG0009996		FBgn0263982			
OG0009997		FBgn0259151			
OG0009998		FBgn0039820			
OG0009999		FBgn0034197			
OG0010000		FBgn0262842			
OG0010001		FBgn0033817			
OG0010002		FBgn0030429			
OG0010003		FBgn0085452			
OG0010004		FBgn0052564			
OG0010005		FBgn0051665			
OG0010006		FBgn0284081			
OG0010007		FBgn0037412			
OG0010008		FBgn0029726			
OG0010009		FBgn0262858			
OG0010010		FBgn0287598			
OG0010011		FBgn0030262			
OG0010012		FBgn0287592			
OG0010013		FBgn0031579			
OG0010014		FBgn0036046			
OG0010015		FBgn0052220			
OG0010016		FBgn0051030			
OG0010017		FBgn0030744			
OG0010018		FBgn0011761			
OG0010019		FBgn0051955			
OG0010020		FBgn0034157			
OG0010021		FBgn0032514			
OG0010022		FBgn0050403			
OG0010023		FBgn0030642			
OG0010024		FBgn0036057			
OG0010025		FBgn0040843			
OG0010026		FBgn0250835			
OG0010027		FBgn0264393			
OG0010028		FBgn0036594			
OG0010029		FBgn0052507			
OG0010030		FBgn0035544			
OG0010031		FBgn0032125			
OG0010032		FBgn0038478			
OG0010033		FBgn0025644			
OG0010034		FBgn0037139			
OG0010035		FBgn0041252			
OG0010036		FBgn0040972			
OG0010037		FBgn0030181			
OG0010038		FBgn0036443			
OG0010039		FBgn0034642			
OG0010040		FBgn0085264			
OG0010041		FBgn0085313			
OG0010042		FBgn0030157			
OG0010043		FBgn0037042			
OG0010044		FBgn0034850			
OG0010045		FBgn0040699			
OG0010046		FBgn0010303			
OG0010047		FBgn0004592			
OG0010048		FBgn0267255			
OG0010049		FBgn0030440			
OG0010050		FBgn0036678			
OG0010051		FBgn0037012			
OG0010052		FBgn0037172			
OG0010053		FBgn0050101			
OG0010054		FBgn0030769			
OG0010055		FBgn0013673			
OG0010056		FBgn0261055			
OG0010057		FBgn0032740			
OG0010058		FBgn0005778			
OG0010059		FBgn0036723			
OG0010060		FBgn0263023			
OG0010061		FBgn0032376			
OG0010062		FBgn0036575			
OG0010063		FBgn0262001			
OG0010064		FBgn0000427			
OG0010065		FBgn0003950			
OG0010066		FBgn0032404			
OG0010067		FBgn0039731			
OG0010068		FBgn0040342			
OG0010069		FBgn0039250			
OG0010070		FBgn0003114			
OG0010071		FBgn0030628			
OG0010072		FBgn0267651			
OG0010073		FBgn0040600			
OG0010074		FBgn0032770			
OG0010075		FBgn0040922			
OG0010076		FBgn0039346			
OG0010077		FBgn0029529			
OG0010078		FBgn0038476			
OG0010079		FBgn0085411			
OG0010080		FBgn0032034			
OG0010081		FBgn0037850			
OG0010082		FBgn0037179			
OG0010083		FBgn0037908			
OG0010084		FBgn0052150			
OG0010085		FBgn0031638			
OG0010086		FBgn0037540			
OG0010087		FBgn0030799			
OG0010088		FBgn0050033			
OG0010089		FBgn0039529			
OG0010090		FBgn0085292			
OG0010091		FBgn0028942			
OG0010092		FBgn0037395			
OG0010093		FBgn0262843			
OG0010094		FBgn0030899			
OG0010095		FBgn0265373			
OG0010096		FBgn0265834			
OG0010097		FBgn0030014			
OG0010098		FBgn0260231			
OG0010099		FBgn0286876			
OG0010100		FBgn0039237			
OG0010101		FBgn0035955			
OG0010102		FBgn0050067			
OG0010103		FBgn0033729			
OG0010104		FBgn0267652			
OG0010105		FBgn0263742			
OG0010106		FBgn0030975			
OG0010107		FBgn0086856			
OG0010108		FBgn0052811			
OG0010109		FBgn0035151			
OG0010110		FBgn0039764			
OG0010111		FBgn0013683			
OG0010112		FBgn0029740			
OG0010113		FBgn0034097			
OG0010114		FBgn0052829			
OG0010115		FBgn0040551			
OG0010116		FBgn0034651			
OG0010117		FBgn0085479			
OG0010118		FBgn0032406			
OG0010119		FBgn0029945			
OG0010120		FBgn0052368			
OG0010121		FBgn0013678			
OG0010122		FBgn0265610			
OG0010123		FBgn0036619			
OG0010124		FBgn0052814			
OG0010125		FBgn0264739			
OG0010126		FBgn0034105			
OG0010127		FBgn0025355			
OG0010128		FBgn0085204			
OG0010129		FBgn0032322			
OG0010130		FBgn0262878			
OG0010131		FBgn0038422			
OG0010132		FBgn0052656			
OG0010133		FBgn0034946			
OG0010134		FBgn0016036			
OG0010135		FBgn0002985			
OG0010136		FBgn0032385			
OG0010137		FBgn0025578			
OG0010138		FBgn0033446			
OG0010139		FBgn0029931			
OG0010140		FBgn0033569			
OG0010141		FBgn0030874			
OG0010142		FBgn0037670			
OG0010143		FBgn0037418			
OG0010144		FBgn0038589			
OG0010145		FBgn0283728			
OG0010146		FBgn0032193			
OG0010147		FBgn0259916			
OG0010148		FBgn0263320			
OG0010149		FBgn0069913			
OG0010150		FBgn0029645			
OG0010151		FBgn0262592			
OG0010152		FBgn0278600			
OG0010153		FBgn0029712			
OG0010154		FBgn0038029			
OG0010155		FBgn0032004			
OG0010156		FBgn0085460			
OG0010157		FBgn0030998			
OG0010158		FBgn0260440			
OG0010159		FBgn0083936			
OG0010160		FBgn0266083			
OG0010161		FBgn0261853			
OG0010162		FBgn0013681			
OG0010163		FBgn0038157			
OG0010164		FBgn0033990			
OG0010165		FBgn0030283			
OG0010166		FBgn0266734			
OG0010167		FBgn0267254			
OG0010168		FBgn0262952			
OG0010169		FBgn0033158			
OG0010170		FBgn0263404			
OG0010171		FBgn0267726			
OG0010172		FBgn0038132			
OG0010173		FBgn0250836			
OG0010174		FBgn0032835			
OG0010175		FBgn0284227			
OG0010176		FBgn0034706			
OG0010177		FBgn0040717			
OG0010178		FBgn0036656			
OG0010179		FBgn0036593			
OG0010180		FBgn0052719			
OG0010181		FBgn0260968			
OG0010182		FBgn0040723			
OG0010183		FBgn0028878			
OG0010184		FBgn0085309			
OG0010185		FBgn0029728			
OG0010186		FBgn0264329			
OG0010187		FBgn0050417			
OG0010188		FBgn0085474			
OG0010189		FBgn0259726			
OG0010190		FBgn0032439			
OG0010191		FBgn0262571			
OG0010192		FBgn0053293			
OG0010193		FBgn0032751			
OG0010194		FBgn0261831			
OG0010195		FBgn0263376			
OG0010196		FBgn0085203			
OG0010197		FBgn0034416			
OG0010198		FBgn0013767			
OG0010199		FBgn0040582			
OG0010200		FBgn0038847			
OG0010201		FBgn0002842			
OG0010202		FBgn0003512			
OG0010203		FBgn0263654			
OG0010204		FBgn0030814			
OG0010205		FBgn0029646			
OG0010206		FBgn0005664			
OG0010207		FBgn0052846			
OG0010208		FBgn0036638			
OG0010209		FBgn0003983			
OG0010210		FBgn0040308			
OG0010211		FBgn0259959			
OG0010212		FBgn0030462			
OG0010213		FBgn0036470			
OG0010214		FBgn0262612			
OG0010215		FBgn0040923			
OG0010216		FBgn0015946			
OG0010217		FBgn0016650			
OG0010218		FBgn0263402			
OG0010219		FBgn0044047			
OG0010220		FBgn0029940			
OG0010221		FBgn0036835			
OG0010222		FBgn0000246			
OG0010223		FBgn0052548			
OG0010224		FBgn0026563			
OG0010225		FBgn0030092			
OG0010226		FBgn0052695			
OG0010227		FBgn0085214			
OG0010228		FBgn0030244			
OG0010229		FBgn0004110			
OG0010230		FBgn0032869			
OG0010231		FBgn0262482			
OG0010232		FBgn0262823			
OG0010233		FBgn0264377			
OG0010234		FBgn0028980			
OG0010235		FBgn0031283			
OG0010236		FBgn0031086			
OG0010237		FBgn0265538			
OG0010238		FBgn0261538			
OG0010239		FBgn0036681			
OG0010240		FBgn0040743			
OG0010241		FBgn0040682			
OG0010242		FBgn0033421			
OG0010243		FBgn0262141			
OG0010244		FBgn0031716			
OG0010245		FBgn0034928			
OG0010246		FBgn0034281			
OG0010247		FBgn0013432			
OG0010248		FBgn0266170			
OG0010249		FBgn0028838			
OG0010250		FBgn0001206			
OG0010251		FBgn0263022			
OG0010252		FBgn0037197			
OG0010253		FBgn0030025			
OG0010254		FBgn0085308			
OG0010255		FBgn0250844			
OG0010256		FBgn0051516			
OG0010257		FBgn0262982			
OG0010258		FBgn0250831			
OG0010259		FBgn0034301			
OG0010260		FBgn0030540			
OG0010261		FBgn0259700			
OG0010262		FBgn0266129			
OG0010263		FBgn0259717			
OG0010264		FBgn0050076			
OG0010265		FBgn0032135			
OG0010266		FBgn0261567			
OG0010267		FBgn0261061			
OG0010268		FBgn0262024			
OG0010269		FBgn0034548			
OG0010270		FBgn0030675			
OG0010271		FBgn0265835			
OG0010272		FBgn0032658			
OG0010273		FBgn0085325			
OG0010274		FBgn0263113			
OG0010275		FBgn0033581			
OG0010276		FBgn0286873			
OG0010277		FBgn0038530			
OG0010278		FBgn0267649			
OG0010279		FBgn0038914			
OG0010280		FBgn0036330			
OG0010281		FBgn0038828			
OG0010282		FBgn0050110			
OG0010283		FBgn0030787			
OG0010284		FBgn0034031			
OG0010285		FBgn0025686			
OG0010286		FBgn0040636			
OG0010287		FBgn0032523			
OG0010288		FBgn0029649			
OG0010289		FBgn0264478			
OG0010290		FBgn0031345			
OG0010291		FBgn0038642			
OG0010292		FBgn0085367			
OG0010293		FBgn0036991			
OG0010294		FBgn0033851			
OG0010295		FBgn0030543			
OG0010296		FBgn0028374			
OG0010297		FBgn0037171			
OG0010298		FBgn0040837			
OG0010299		FBgn0262098			
OG0010300		FBgn0029810			
OG0010301		FBgn0036221			
OG0010302		FBgn0029893			
OG0010303		FBgn0000392			
OG0010304		FBgn0262364			
OG0010305		FBgn0031031			
OG0010306		FBgn0038957			
OG0010307		FBgn0029696			
OG0010308		FBgn0033458			
OG0010309		FBgn0052198			
OG0010310		FBgn0054025			
OG0010311		FBgn0085320			
OG0010312		FBgn0262731			
OG0010313		FBgn0027790			
OG0010314		FBgn0054027			
OG0010315		FBgn0035022			
OG0010316		FBgn0053200			
OG0010317		FBgn0030679			
OG0010318		FBgn0034513			
OG0010319		FBgn0031518			
OG0010320		FBgn0284228			
OG0010321		FBgn0025702			
OG0010322		FBgn0052726			
OG0010323		FBgn0052170			
OG0010324		FBgn0085306			
OG0010325		FBgn0032815			
OG0010326		FBgn0033702			
OG0010327		FBgn0027793			
OG0010328		FBgn0287210			
OG0010329		FBgn0054034			
OG0010330		FBgn0263656			
OG0010331		FBgn0031132			
OG0010332		FBgn0266977			
OG0010333		FBgn0031004			
OG0010334		FBgn0010401			
OG0010335		FBgn0037115			
OG0010336		FBgn0261386			
OG0010337		FBgn0031420			
OG0010338		FBgn0038143			
OG0010339		FBgn0030797			
OG0010340		FBgn0004175			
OG0010341		FBgn0265423			
OG0010342		FBgn0031501			
OG0010343		FBgn0030658			
OG0010344		FBgn0037110			
OG0010345		FBgn0039064			
OG0010346		FBgn0038638			
OG0010347		FBgn0003411			
OG0010348		FBgn0032280			
OG0010349		FBgn0032260			
OG0010350		FBgn0265083			
OG0010351		FBgn0053926			
OG0010352		FBgn0002709			
OG0010353		FBgn0028880			
OG0010354		FBgn0036406			
OG0010355		FBgn0261844			
OG0010356		FBgn0037650			
OG0010357		FBgn0260233			
OG0010358		FBgn0261840			
OG0010359		FBgn0039190			
OG0010360		FBgn0032281			
OG0010361		FBgn0250868			
OG0010362		FBgn0262988			
OG0010363		FBgn0039622			
OG0010364		FBgn0047330			
OG0010365		FBgn0051055			
OG0010366		FBgn0035816			
OG0010367		FBgn0034731			
OG0010368		FBgn0259991			
OG0010369		FBgn0266124			
OG0010370		FBgn0039945			
OG0010371		FBgn0031323			
OG0010372		FBgn0031296			
OG0010373		FBgn0262984			
OG0010374		FBgn0261842			
OG0010375		FBgn0035697			
OG0010376		FBgn0036584			
OG0010377		FBgn0035258			
OG0010378		FBgn0001090			
OG0010379		FBgn0030296			
OG0010380		FBgn0262819			
OG0010381		FBgn0036218			
OG0010382		FBgn0038071			
OG0010383		FBgn0261674			
OG0010384		FBgn0031483			
OG0010385		FBgn0031489			
OG0010386		FBgn0039711			
OG0010387		FBgn0031022			
OG0010388		FBgn0264696			
OG0010389		FBgn0052260			
OG0010390		FBgn0036503			
OG0010391		FBgn0016641			
OG0010392		FBgn0052437			
OG0010393		FBgn0027608			
OG0010394		FBgn0002592			
OG0010395		FBgn0033871			
OG0010396		FBgn0259701			
OG0010397		FBgn0035673			
OG0010398		FBgn0264714			
OG0010399		FBgn0286893			
OG0010400		FBgn0034021			
OG0010401		FBgn0264433			
OG0010402		FBgn0040679			
OG0010403		FBgn0261614			
OG0010404		FBgn0032284			
OG0010405		FBgn0035594			
OG0010406		FBgn0263743			
OG0010407		FBgn0262976			
OG0010408		FBgn0030898			
OG0010409		FBgn0261587			
OG0010410		FBgn0013685			
OG0010411		FBgn0035852			
OG0010412		FBgn0031351			
OG0010413		FBgn0259967			
OG0010414		FBgn0001120			
OG0010415		FBgn0038280			
OG0010416		FBgn0027544			
OG0010417		FBgn0284234			
OG0010418		FBgn0262820			
OG0010419		FBgn0264725			
OG0010420		FBgn0031277			
OG0010421		FBgn0033363			
OG0010422		FBgn0261805			
OG0010423		FBgn0035553			
OG0010424		FBgn0262817			
OG0010425		FBgn0030137			
OG0010426		FBgn0038931			
OG0010427		FBgn0027513			
OG0010428		FBgn0037433			
OG0010429		FBgn0036993			
OG0010430		FBgn0029606			
OG0010431		FBgn0033372			
OG0010432		FBgn0040493			
OG0010433		FBgn0034054			
OG0010434		FBgn0287212			
OG0010435		FBgn0033593			
OG0010436		FBgn0053230			
OG0010437		FBgn0037446			
OG0010438		FBgn0050094			
OG0010439		FBgn0029745			
OG0010440		FBgn0034770			
OG0010441		FBgn0034853			
OG0010442		FBgn0262352			
OG0010443		FBgn0039602			
OG0010444		FBgn0284224			
OG0010445		FBgn0031463			
OG0010446		FBgn0264830			
OG0010447		FBgn0040796			
OG0010448		FBgn0052572			
OG0010449		FBgn0039118			
OG0010450		FBgn0035585			
OG0010451		FBgn0262894			
OG0010452		FBgn0259203			
OG0010453		FBgn0038658			
OG0010454		FBgn0032375			
OG0010455		FBgn0266421			
OG0010456		FBgn0040850			
OG0010457		FBgn0037128			
OG0010458		FBgn0034634			
OG0010459		FBgn0264362			
