	SRR13281988	SRR13281982	SRR13281995	SRR13282007	SRR13281993	SRR13282006
gene-LOC108627004	193.280776835519	112.437734822075	117.973611655656	147.915796366049	144.079866337962	103.194254209833
gene-LOC108628353	67.9094621313984	32.5121160931301	22.8535268652317	39.8410968540132	38.5565839495956	63.2794955060296
gene-LOC108628416	4944.33122364374	1743.4622254941	1801.10498213556	2294.29764642076	1903.47767077477	2023.97032549286
gene-LOC108632576	154.102240990481	199.136711070422	185.916529363101	252.784890384084	197.856154478188	218.070876820779
gene-LOC108631138	227.235507901218	310.219774388616	267.448030612036	400.700686750133	370.346135305326	312.503354729777
gene-LOC108632424	349.994920215669	277.707658295486	287.83090592427	378.719391934125	313.525906326975	429.327038740909
gene-LOC108632128	7.83570716900751	2.70934300776084	1.23532577649901	6.41121098800212	13.1904102985459	5.84118420055658
gene-LOC108632360	308.204481980962	321.05714641966	332.302633878235	288.046550818095	328.745610517604	352.41811343358
gene-LOC108629173	0	6.7733575194021	1.23532577649901	1.83177456800061	0	1.94706140018553
gene-LOC108627746	263.802141356586	720.685240064383	646.075381108984	159.822331058053	212.061211722776	203.467916319388
gene-LOC108632186	613.797061572255	472.780354854267	426.187392892159	739.578981830245	787.366030128583	688.286204965584
gene-LOC108632491	316.04018914997	264.160943256682	216.799673775577	355.364266192118	349.038549438444	362.153420434508
gene-LOC108632051	2674.58804702123	1547.03485743144	1609.62948677821	2473.35361044282	2451.38702163744	2258.59122421521
gene-LOC108631880	1940.64347552419	1403.43967802012	1416.30100275612	1966.40999874865	1643.72805258802	2507.81508343896
gene-LOC108625488	650.363695027623	759.970713676916	872.139998208303	416.728714220138	609.802814571235	513.050678948886
gene-LOC108629411	31.34282867603	517.48451448232	522.542803459083	178.598020380059	212.061211722776	188.864955817996
gene-LOC108633029	519.768575544165	466.006997334864	494.130310599605	596.700565526197	330.774904409688	530.574231550556
gene-LOC108627766	138.430826652466	253.323571225639	198.887450016341	227.597990074075	209.01727088465	210.282631220037
gene-LOC108627942	276.861653304932	224.87546964415	130.944532308895	196.457822418065	84.2156965214851	67.1736183064007
gene-LOC108627871	203.728386394195	1094.57457513538	888.19923330279	470.766063976156	426.151717337635	420.565262440074
gene-LOC108630888	506.709063595819	468.716340342625	477.453412616869	301.7848600781	371.360782251368	402.068179138311
gene-LOC108622114	1214.53461119616	598.764804715146	594.809361384275	1031.28908178434	759.97056258545	819.712849478107
gene-LOC108624081	23.5071215070225	97.5363482793902	78.4431868076873	41.2149277800136	38.5565839495956	33.100043803154
gene-LOC108632874	62.6856573520601	100.245691287151	85.2374785784319	72.3550954360239	65.9520514927293	65.2265569062152
gene-LOC108630695	7955.85467893229	2852.93818717216	2822.101736412	5321.76306368376	5401.98034072755	4998.10661427625
gene-LOC108622330	161.937948159489	545.932616063809	484.247704387613	259.196101372086	307.438024650723	229.753245221892
gene-LOC108622926	318.652091539639	295.318387845932	298.948837912761	203.784920690067	248.588501780287	190.812017218182
gene-LOC108622402	94.0284860280901	437.558895753376	431.746358886405	371.850237304123	334.833492193856	325.159253830983
gene-LOC108623040	289.921165253278	1136.56939175567	956.759813898486	317.812887548105	332.804198301772	383.571095836549
gene-LOC108622642	632.080378299939	568.962031629776	499.071613705601	342.083900574113	398.756249794502	516.944801749257
gene-LOC108622480	193.280776835519	623.148891784993	554.661273648057	410.775446874136	384.551192549914	402.068179138311
gene-LOC108632423	0	4.06401451164126	3.08831444124753	0.457943642000152	1.01464694604199	0.973530700092764
gene-LOC108624795	18.2833167276842	230.294155659671	224.211628434571	98.9158266720327	160.314217474634	135.320767312894
gene-LOC108630566	370.890139333022	665.143708405286	639.898752226489	541.747328486179	567.187642837472	733.068617169851
gene-LOC108628628	1538.41050751514	1971.04703814601	1732.54440153987	852.233117762282	794.468558750877	1041.67784909926
gene-LOC108628721	65.2975597417292	113.792406325955	116.120622990907	50.3738006200167	28.4101144891757	31.1529824029684
gene-LOC108633090	16818.0394870798	7361.2849520862	6613.31654448747	12154.282202326	14174.6178362066	13083.2790785466
gene-LOC108627702	16327.001837822	15137.0993843598	14899.8818532428	10761.2176433616	15053.3020914789	18720.9953627838
gene-LOC108627519	1833.55547754776	717.975897056623	680.664502850956	560.980961450186	587.480581758311	634.742016460482
gene-LOC108629612	80.9689740797443	346.795904993388	331.067308101735	443.747389098147	550.9532917008	714.571533868088
gene-LOC108621902	31.34282867603	58.2508746668581	88.9434559079289	65.4859408060217	58.8495228704354	73.0148025069573
gene-LOC108624944	201.116484004526	233.003498667432	267.448030612036	266.065256002088	317.584494111142	301.794517028757
gene-LOC108624749	423.128187126406	266.870286264443	312.53742145425	286.214776250095	310.481965488849	378.703442336085
gene-LOC108624517	2.61190238966917	36.5761306047713	34.5891217419724	22.8971821000076	33.4833492193856	12.6558991012059
gene-LOC113464297	39.1785358450376	27.0934300776084	15.4415722062377	13.7383092600045	14.2050572445878	18.4970833017625
gene-LOC108624675	258.578336577248	292.609044838171	269.301019276785	580.672538056192	406.873425362838	321.265131030612
gene-LOC108624604	15.671414338015	29.8027730853692	42.618739289216	30.22428037201	29.4247614352177	46.7294736044527
gene-LOC108624870	1828.33167276842	1297.77530071744	1116.11683906686	670.887435530222	1418.4764305667	579.250766555194
gene-LOC113464209	0	24.3840870698476	12.9709206532396	1.83177456800061	13.1904102985459	1.94706140018553
gene-LOC108629412	342.159213046661	220.811455132508	275.47764815928	317.354943906105	261.778912078833	301.794517028757
gene-LOC108629335	169.773655328496	227.584812651911	273.006996606282	223.018553654074	237.427385373825	242.409144323098
gene-LOC108629527	88.8046812487518	138.176493395803	159.357025168373	159.822331058053	158.28492358255	151.870789214471
gene-LOC108624050	41.7904382347067	302.091745365334	316.861061671997	157.532612848052	201.914742262356	131.426644512523
gene-LOC108624145	224.623605511549	428.076195226213	543.543341659566	444.663276382147	659.520514927293	686.339143565398
gene-LOC108624450	73.1332669107368	82.6349617367056	66.0899290426972	90.2148974740299	89.288931251695	90.538355108627
gene-LOC113464749	28.7309262863609	6.7733575194021	18.5298866474852	7.32709827200243	0	0
gene-LOC108624386	289.921165253278	142.240507907444	198.269787128092	237.672750198079	609.802814571235	435.168222941465
gene-LOC108624216	4432.39835526858	2898.9970183041	3209.99403023269	2378.55927654879	2791.29374856151	2293.63832941855
gene-LOC108626876	130.595119483458	154.432551442368	153.180396285878	105.327037660035	185.680391125684	183.02377161744
gene-LOC108626552	9893.88625206682	2619.93468850473	3078.43183503554	2732.5497118149	6097.01349876631	4532.75893963191
gene-LOC108622262	5.22380477933834	9.48270052716294	29.6478186359763	43.5046459900144	33.4833492193856	12.6558991012059
gene-LOC108622641	1352.96543784863	1388.53829147743	1634.33600230819	2958.31592732098	3874.93668693436	6533.36452832254
gene-LOC113464890	161.937948159489	108.373720310434	84.6198156901824	181.34568223206	195.826860586104	251.170920623933
gene-LOC108625728	67.9094621313984	120.565763845357	82.7668270254339	109.906474080036	187.709685017768	87.6177630083487
gene-LOC108625800	893.270617266856	398.273422140843	609.633270702263	1076.62550234236	735.619035880442	1085.48673060343
gene-LOC108625921	73.1332669107368	193.7180250549	192.710821133846	396.121250330131	416.005247877215	398.17405633794
gene-LOC108626057	302.980677201624	808.738887816611	824.579955813091	567.850116080188	591.539169542479	569.515459554267
gene-LOC108626424	402.232968009052	445.686924776658	513.895523023589	687.831350284228	542.836116132464	471.188858844898
gene-LOC108626123	950.732469839578	952.334067227935	1015.43778828219	779.878022326258	628.066459599991	757.40688467217
gene-LOC108626192	2225.34083599813	1846.41725978901	1862.25360807226	1922.44740911664	2055.67471268107	1837.05243107504
gene-LOC108628488	91.4165836384209	568.962031629776	498.453950817352	393.37358847813	397.74160284846	387.46521863692
gene-LOC108630764	101.864193197098	116.501749333716	84.6198156901824	157.074669206052	146.109160230046	165.50021901577
gene-LOC108629783	109.699900366105	379.308021086518	366.891755620207	305.906352856101	297.291555190303	324.18572313089
gene-LOC108632945	237.683117459894	69.0882466979014	74.7372094781903	228.055933716075	220.178387291112	90.538355108627
gene-LOC113464757	0	0	0	0	0	0
gene-LOC108622192	10.4476095586767	10.8373720310434	7.41195465899408	16.4859711120055	28.4101144891757	12.6558991012059
gene-LOC108623396	117.535607535113	120.565763845357	144.533115850385	153.869063712051	151.182394960256	140.188420813358
gene-LOC108628863	185.445069666511	208.619411597585	224.82929132282	232.177426494077	244.529913996119	260.906227624861
gene-LOC108628946	292.533067642947	191.008682047139	179.739900480606	296.747480016098	406.873425362838	331.973968731632
gene-LOC108628781	4207.77474975703	1568.70960149353	1691.16098802715	1598.68125422253	3079.45348123744	1876.96718977885
gene-LOC108630968	2.61190238966917	29.8027730853692	33.9714588537229	31.1401676560103	25.3661736510497	25.3117982024119
gene-LOC108631034	498.873356426811	235.712841675193	154.415722062377	277.513847052092	321.64308189531	189.838486518089
gene-LOC108631693	2060.79098544897	994.328883848228	1052.49756157716	1023.96198351234	1171.9172226785	1395.06949323293
gene-LOC113465164	0	2.70934300776084	1.85298866474852	2.74766185200091	0	3.89412280037105
gene-LOC108631113	2444.74063673034	474.135026358147	508.336557029344	653.485577134216	724.45791947398	725.280371569109
gene-LOC108631767	791.406424069758	544.577944559929	432.981684662904	383.756771996127	288.159732675925	245.329736423376
gene-LOC108631195	41.7904382347067	172.043280992813	171.710282933363	150.66345821805	116.684398794829	120.717806811503
gene-LOC108631624	73.1332669107368	98.8910197832707	86.4728043549309	93.4205029680309	108.567223226493	171.341403216326
gene-LOC108632000	1569.75333619117	941.496695196892	1143.29400614984	1060.59747487235	4475.60767899121	2427.01203533126
gene-LOC108632006	524.992380323503	380.662692590398	370.597732949704	471.681951260156	404.844131470754	378.703442336085
gene-LOC108631477	99.2522908074285	260.096928745041	238.41787486431	144.252247230048	130.889456039417	76.9089253073283
gene-LOC108631981	569.394720947879	13534.5229952693	6550.31492988602	8620.78906065285	14673.8241336592	3627.37538854564
gene-LOC108631932	133.207021873128	600.119476219026	574.426486072041	479.924936816159	66.9666984387713	738.909801370408
gene-LOC108631558	23.5071215070225	4.06401451164126	4.94130310599605	16.0280274700053	2.02929389208398	16.550021901577
gene-LOC108631258	1261.54885421021	804.674873304969	323.037690554492	643.868760652213	4124.53983566068	15915.2798851165
gene-LOC108631988	464.918625361112	7812.39056287838	7676.93203805312	25139.2741712403	8285.60696137888	17051.3902121248
gene-LOC108631332	15.671414338015	2.70934300776084	8.64728043549309	14.6541965440049	12.1757633525039	9.73530700092764
gene-LOC108631403	18.2833167276842	109.728391814314	103.149702337668	40.7569841380135	90.303578197737	69.1206797065862
gene-LOC108632022	0	0	0	0	1.01464694604199	0
gene-LOC108632052	0	0	0	0.915887284000303	0	0.973530700092764
gene-LOC108632061	208.952191173534	123.275106853118	109.943994108412	153.411120070051	240.471326211951	210.282631220037
gene-LOC108632070	0	0	0	0	0	0
gene-LOC113465190	2.61190238966917	0	0	0	0	0
gene-LOC108632098	10.4476095586767	50.1228456435755	75.9725352546893	26.5607312360088	44.6444656258475	30.1794517028757
gene-LOC108632140	854.092081421819	591.991447195743	660.899290426972	522.513695522173	511.382060805162	502.341841247866
gene-LOC108632151	57.4618525727217	96.1816767755098	113.649971437909	72.3550954360239	75.0838740071072	93.4589472089053
gene-LOC108632105	726.108864328029	503.937799443516	602.838978931518	543.57910305418	601.685639002899	746.69804697115
gene-LOC108632120	647.751792637954	1135.21472025179	1058.0565275714	554.569750462183	1028.85200328658	792.453989875509
gene-LOC113465196	0	0	0	0	0	0.973530700092764
gene-LOC108632158	13.0595119483459	9.48270052716294	20.3828753122337	1.83177456800061	0	0.973530700092764
gene-LOC108632162	0	0	0	0	0	0
gene-LOC108632165	20.8952191173534	1.35467150388042	0	0.457943642000152	0	0
gene-LOC108632173	0	0	0.617662888249507	0.457943642000152	9.1318225143779	1.94706140018553
gene-LOC113465199	0	0	0	0	0	0
gene-LOC108632187	10.4476095586767	14.9013865426846	9.8826062119921	3.66354913600121	9.1318225143779	9.73530700092764
gene-LOC108632215	104.476095586767	63.6695606823797	111.796982773161	68.2336026580226	17.2489980827138	16.550021901577
gene-LOC108632226	0	0	0	0	0	0.973530700092764
gene-LOC108632235	0	0	0	4.12149277800136	0	0
gene-LOC108632251	0	0	0.617662888249507	0	0	0
gene-LOC108632271	7.83570716900751	13.5467150388042	15.4415722062377	21.065407532007	3.04394083812597	8.76177630083487
gene-LOC108632281	0	0	0	0.457943642000152	0	0
gene-LOC108632296	5.22380477933834	5.41868601552168	12.9709206532396	0.915887284000303	0	0
gene-LOC113465206	0	0	0.617662888249507	0	0	0
gene-LOC108632299	156.71414338015	403.692108156365	639.281089338239	239.046581124079	1820.27662119933	1225.67515141679
gene-LOC108632304	151.490338600812	109.728391814314	139.591812744388	105.784981302035	103.493988496283	140.188420813358
gene-LOC108632311	117.535607535113	89.4083192561077	60.5309630484516	95.2522775360315	113.640457956703	109.03543841039
gene-LOC113465210	0	0	1.23532577649901	2.74766185200091	0	1.94706140018553
gene-LOC108632327	57.4618525727217	39.2854736125322	29.6478186359763	42.5887587060141	42.6151717337635	60.3589034057513
gene-LOC113465213	0	0	0	0	0	0
gene-LOC113465214	0	0	1.23532577649901	0	0	0
gene-LOC113465219	0	0	0	0	0	0
gene-LOC113465222	2.61190238966917	0	0	1.83177456800061	0	0
gene-LOC108632335	2.61190238966917	96.1816767755098	134.032846750143	17.8598020380059	29.4247614352177	17.5235526016697
gene-LOC108632348	143.654631431804	532.385901025005	497.836287929102	420.850206998139	590.524522596437	485.791819346289
gene-LOC113465225	2.61190238966917	12.1920435349238	13.5885835414891	5.03738006200167	2.02929389208398	0.973530700092764
gene-LOC108632342	13.0595119483459	16.256058046565	6.79429177074457	3.20560549400106	5.07323473020994	6.81471490064934
gene-LOC108632355	203.728386394195	261.451600248921	258.800750176543	669.055660962221	674.740219117922	754.486292571892
gene-LOC113465227	41.7904382347067	196.427368062661	74.1195465899408	21.9812948160073	9.1318225143779	30.1794517028757
gene-LOC113465226	0	1.35467150388042	0	0.457943642000152	0	0
gene-Trnav-cac	0	0	0	0	0	0
gene-LOC108632371	114.923705145443	330.539846946822	305.743129683506	297.663367300099	309.467318542807	282.323903026901
gene-LOC108632387	647.751792637954	575.735389149178	553.425947871558	840.326583070278	770.117032045869	826.527564378756
gene-LOC108632378	404.844870398721	784.354800746763	672.634885303713	499.616513422165	848.244846891103	2056.09683859592
gene-LOC108632395	0	0	0	0	0	0
gene-LOC108632413	0	1.35467150388042	0.617662888249507	0.457943642000152	0	1.94706140018553
gene-LOC113465229	0	0	0	0	0	0
gene-LOC108632419	2.61190238966917	12.1920435349238	5.55896599424556	6.86915463000227	3.04394083812597	7.78824560074211
gene-LOC108632425	130.595119483458	274.998315287725	134.650509638392	439.167952678145	48.7030534100155	124.611929611874
gene-LOC113465230	0	0	0	0	0	0
gene-LOC108632432	0	0	0	0	0	0
gene-LOC108632500	47.0142430140451	151.723208434607	202.593427345838	136.467205316045	118.713692686913	145.056074313822
gene-LOC108632484	65.2975597417292	85.3443047444665	92.0317703491765	68.2336026580226	79.1424617912751	78.8559867075138
gene-LOC108632476	302.980677201624	314.283788900257	323.037690554492	253.700777668084	237.427385373825	299.847455628571
gene-LOC108632470	269.025946135925	304.801088373095	315.008073007248	579.756650772192	771.131678991911	450.74471414295
gene-LOC108632439	151.490338600812	189.654010543259	157.504036503624	137.383092600045	190.753625855894	147.003135714007
gene-LOC108632492	2327.20502919523	643.468964343199	610.250933590512	1143.94321771638	930.431249520504	771.036314473469
gene-LOC108632465	2073.85049739732	491.745755908592	492.894984823106	829.335935662274	771.131678991911	911.224735286827
gene-LOC108632506	16870.2775348732	23483.2305197671	31537.2494111316	7567.9766276945	21410.065208432	14377.1013789699
gene-LOC108632515	10.4476095586767	27.0934300776084	15.4415722062377	70.9812645100235	24.3515267050077	11.6823684011132
gene-LOC108632524	274.249750915263	260.096928745041	267.448030612036	97.9999393880324	116.684398794829	132.400175212616
gene-LOC108632534	0	1.35467150388042	3.08831444124753	0	0	0
gene-LOC108632543	5.22380477933834	6.7733575194021	9.8826062119921	2.74766185200091	8.11717556833591	0.973530700092764
gene-LOC113465246	0	0	1.23532577649901	0	0	0
gene-LOC108632550	2.61190238966917	1.35467150388042	0.617662888249507	3.20560549400106	10.1464694604199	4.86765350046382
gene-LOC108632561	20.8952191173534	37.9308021086518	20.3828753122337	52.6635188300174	64.9374045466873	61.3324341058441
gene-LOC108632571	2.61190238966917	27.0934300776084	24.0888526417308	17.4018583960058	19.2782919747978	14.6029605013915
gene-LOC113465253	41.7904382347067	9.48270052716294	11.7355948767406	11.9065346920039	9.1318225143779	9.73530700092764
gene-LOC113465254	0	0	0	0	0	0
gene-LOC108632579	0	0	0	0	0	0
gene-LOC113465257	0	0	0	0	0	0
gene-LOC113465259	10.4476095586767	13.5467150388042	8.64728043549309	10.9906474080036	14.2050572445878	15.5764912014842
gene-LOC108632585	148.878436211143	254.678242729519	242.123852193807	159.364387416053	234.383444535699	192.759078618367
gene-LOC113465262	0	0	0	0	0	0
gene-LOC108632592	28.7309262863609	31.1574445892497	29.0301557477268	13.7383092600045	18.2636450287558	21.4176754020408
gene-LOC113465269	0	0	0	0	0	0
gene-LOC108632623	31.34282867603	0	0.617662888249507	0	13.1904102985459	0.973530700092764
gene-LOC108632630	0	0	0	0	0	6.81471490064934
gene-LOC108632659	0	0	0	0	0	0
gene-LOC108632685	31.34282867603	60.9602176746189	143.915452962135	62.2803353120206	70.0106392768972	113.903091910853
gene-LOC108632680	297.756872422285	35.2214591008909	210.005382004832	29.7663367300099	47.6884064639735	782.718682874582
gene-LOC108632671	0	0	0	0	0	0
gene-LOC108632692	120.147509924782	107.019048806553	111.179319884911	129.598050686043	107.552576280451	98.3266007093691
gene-LOC108632702	2.61190238966917	0	0	0.457943642000152	0	0
gene-LOC108632732	190.668874445849	1544.32551442368	1626.9240476492	421.308150640139	541.821469186422	804.136358276623
gene-LOC108632725	749.615985835052	719.330568560503	647.928369773732	599.448227378198	657.491221035209	663.947937463265
gene-LOC108632754	874.987300539172	866.989762483469	843.727505348826	1279.95247939042	974.061068200309	944.324779089981
gene-LOC108632750	80.9689740797443	101.600362791032	116.120622990907	23.3551257420077	75.0838740071072	98.3266007093691
gene-LOC108632739	574.618525727217	646.17830735096	644.222392444235	551.822088610183	393.683015064292	404.98877123859
gene-LOC108632709	177.609362497504	131.403135876401	137.73882407964	194.626047850064	197.856154478188	137.26782871308
gene-LOC108632833	697.377938041668	961.816767755098	902.405479732529	1275.37304297042	1219.60562914247	994.948375494804
gene-LOC108632785	791.406424069758	837.1869893981	732.548185463915	281.177396188093	507.323473020994	422.512323840259
gene-LOC108632777	253.354531797909	623.148891784993	557.131925201055	361.31753353812	354.111784168654	328.079845931261
gene-LOC113463835	83.5808764694134	285.835687318769	216.182010887327	70.5233208680233	90.303578197737	76.9089253073283
gene-LOC108632798	141.042729042135	245.195542202356	240.888526417308	85.1775174120282	122.772280471081	151.870789214471
gene-LOC108632877	1275483.35345909	30175.3077489364	48044.9077624879	55408.8909638083	137461.324308931	160725.050931815
gene-LOC113463865	26.1190238966917	37.9308021086518	32.7361330772238	25.1869003100083	58.8495228704354	15.5764912014842
gene-LOC108633156	723.49696193836	2950.47453545155	2866.57346436596	341.625956932113	459.635066557021	402.068179138311
gene-LOC108621943	2063.40288783864	1234.10574003506	1298.32739110046	1662.33542046055	1358.61226075022	1412.5930458346
gene-LOC108622020	389.173456060706	1662.18193526128	1744.27999641661	1240.11138253641	1348.4657912898	1076.7249543026
gene-LOC108622033	7.83570716900751	1.35467150388042	3.08831444124753	0.457943642000152	11.1611164064619	13.6294298012987
gene-LOC108632844	18.2833167276842	5.41868601552168	2.47065155299803	2.28971821000076	4.05858778416795	0.973530700092764
gene-LOC108632853	0	0	0	0	0	0.973530700092764
gene-LOC108632862	80.9689740797443	166.624594977292	32.1184701889743	1233.70017154841	16.2343511366718	552.96543765269
gene-LOC113463863	10.4476095586767	2.70934300776084	0	0.457943642000152	0	0
gene-LOC108632902	235.071215070225	266.870286264443	349.597194749221	188.672780504062	420.063835661383	314.450416129963
gene-LOC108633149	52.2380477933834	16.256058046565	26.5595041947288	38.4672659280127	46.6737595179315	21.4176754020408
gene-LOC108633116	1420.87489998003	761.325385180796	693.635423504196	692.410786704229	949.709541495302	995.921906194897
gene-LOC113463875	75.7451693004059	639.404949831558	582.456103619285	513.81276632417	225.251622021322	150.897258514378
gene-LOC108632872	36.5666334553684	1204.30296694969	1285.97413333547	764.307938498253	798.527146535045	514.997740349072
gene-LOC113463874	0	13.5467150388042	4.32364021774655	3.20560549400106	7.10252862229392	6.81471490064934
gene-LOC108633094	454.471015802436	918.467279630925	956.142151010236	727.214503496241	1087.70152615701	702.889165466975
gene-LOC113463876	70.5213645210676	10.8373720310434	21.6182010887327	35.2616604340117	16.2343511366718	13.6294298012987
gene-LOC108633082	436.187699074751	444.332253272778	552.190622095059	265.149368718088	240.471326211951	278.42978022653
gene-LOC108622004	791.406424069758	448.396267784419	492.894984823106	206.532582542068	263.808205970917	368.968135335157
gene-LOC108621993	1253.7131470412	1740.75288248634	1541.68656907077	1133.86845759238	1391.08096302357	2333.55308812235
gene-LOC108632890	942.89676267057	716.621225552742	738.72481434641	1097.23296623236	1324.1142645848	910.251204586734
gene-LOC108632883	23.5071215070225	83.989633240586	64.8546032661982	22.4392384580074	5.07323473020994	9.73530700092764
gene-LOC108633026	1235.42983031352	1193.46559491865	1101.91059263712	1121.96192290037	1025.80806244845	1048.49256399991
gene-LOC108633015	1906.68874445849	1137.92406325955	1182.8244309978	1477.78413273449	1186.12227992308	1395.06949323293
gene-LOC108632967	624.244671130932	453.814953799941	471.276783734373	534.878173856177	510.36741385912	504.288902648052
gene-LOC108632914	1911.91254923783	2084.83944447197	1967.25629907468	1161.34507611238	1132.34599178286	992.027783394526
gene-LOC108633008	394.397260840045	854.797718948545	957.377476786735	725.38272892824	529.645705833918	527.653639450278
gene-LOC108633075	2436.90492956134	1251.71646958551	1221.73719295752	1502.5130894025	1516.89718433277	1589.77563325148
gene-LOC108633038	851.480179032149	608.247505242309	568.867520077795	430.009079838142	399.770896740544	463.400613244155
gene-LOC108633019	88.8046812487518	146.304522419085	113.649971437909	48.0840824100159	41.6005247877215	29.2059210027829
gene-LOC108633055	3173.46140344804	1330.28741681057	1279.17984156473	1517.6252295885	2156.12476033923	1677.39339625983
gene-LOC108632927	699.989840431337	784.354800746763	765.284318541139	690.121068494228	664.593749657503	621.112586659183
gene-LOC108633066	1123.11802755774	498.519113427995	605.309630484516	832.999484798276	800.556440427129	832.368748579313
gene-LOC108632941	2212.28132404979	1654.05390623799	1767.75118617009	1618.83077447054	2022.19136346168	2661.63293405362
gene-LOC108621983	1394.75587608334	1376.34624794251	1284.73880755897	1809.3353295426	1819.26197425329	1573.22561134991
gene-LOC108621977	5.22380477933834	5.41868601552168	1.23532577649901	2.74766185200091	3.04394083812597	2.92059210027829
gene-LOC108621953	3129.05906282367	1140.63340626731	1118.58749061986	1415.96174106447	2453.41631552953	1982.10850538887
gene-LOC108622038	0	0	0	0.457943642000152	0	0
gene-LOC108622042	2.61190238966917	1.35467150388042	1.85298866474852	4.57943642000152	0	3.89412280037105
gene-LOC113463925	0	0	0	0	0	0
gene-LOC108622056	0	0	0	0	0	0
gene-LOC108622066	0	0	0	0	0	0
gene-LOC113463941	0	0	0	0	1.01464694604199	0.973530700092764
gene-LOC108622434	564.170916168541	1160.95347882552	1155.02960102658	443.289445456147	547.909350862674	367.994604635065
gene-LOC108622449	13.0595119483459	6.7733575194021	0.617662888249507	10.9906474080036	0	4.86765350046382
gene-LOC113463965	0	1.35467150388042	2.47065155299803	0.457943642000152	0	2.92059210027829
gene-LOC108622169	195.892679225188	249.259556713997	193.946146910345	59.0747298180195	39.5712308956376	135.320767312894
gene-LOC113463952	203.728386394195	51.477517147456	27.1771670829783	93.4205029680309	203.94403615444	35.0471052033395
gene-LOC108622104	0	0	0	0	0	0
gene-Trnam-cau	0	0	0	0	0	0
gene-LOC108622359	2917.49496926046	1567.35492998965	1571.33438770674	5086.83797533768	2636.05276581709	2417.27672833033
gene-LOC113463994	0	1.35467150388042	1.23532577649901	0.457943642000152	0	0.973530700092764
