geneID	moduleColor	GS.Reproductives	GS.NonReproductives	p.GS.Reproductives	MM.pink	p.MM.pink	MM.brown	p.MM.brown	MM.black	p.MM.black	MM.green	p.MM.green	MM.yellow	p.MM.yellow	MM.red	p.MM.red	MM.grey	p.MM.grey	MM.turquoise	p.MM.turquoise	MM.blue	p.MM.blue
gene-LOC107067327	black	0.599455813974401	-0.599455813974401	0.00196272644568515	-0.461441316392197	0.0232244165610878	-0.0645644183353766	0.76438519813968	0.939008728734327	0.0000000000112732877223841	-0.154972206133525	0.469641398395212	-0.49703384989972	0.0134758139485465	0.40665108474215	0.0486100651110853	0.391742242236294	0.058337616983139	-0.579814480502957	0.00298108529997378	-0.368097738682028	0.076764230280328
gene-LOC107065623	black	0.596224048065934	-0.596224048065934	0.0021062862986752	-0.382092982273627	0.0653925504158544	-0.0875571618012495	0.684136405311052	0.802500698307702	0.00000238603304192954	-0.181802726668744	0.395202678603612	-0.516172166610747	0.00981983419816399	0.367653250058869	0.077148442076167	0.314127985440543	0.134942185385839	-0.547316034223981	0.00563904324208606	-0.359952978529709	0.0840381262107227
gene-LOC107074150	black	-0.594699538731388	0.594699538731388	0.0021770514008571	0.39863674289164	0.0536678681631143	-0.0254388785412369	0.906075326343193	-0.781078420026426	0.00000665050338151293	0.108729921155174	0.613043611206737	0.752094417764474	0.0000225322241700998	-0.23649346275714	0.265879131999573	-0.643294575688168	0.000696342633717525	0.570133281116114	0.00362887862425115	-0.00806790356209698	0.970154118641511
gene-LOC107071334	black	0.589638742597787	-0.589638742597787	0.00242665687846692	-0.58834968452192	0.00249398566999535	0.106182403682186	0.621436166800774	0.833593066103704	0.000000423078137261844	-0.100751680584734	0.639479765646987	-0.761467877525295	0.0000154692851702957	0.151420632593705	0.480004644255686	0.609818836305924	0.0015572143566751	-0.500996473242698	0.0126391628121937	0.0545994453433794	0.799965972228361
gene-LOC107072737	black	-0.580506812273332	0.580506812273332	0.00293878161656392	0.395621669397767	0.0556729553295075	-0.02218160930847	0.918059413336218	-0.842530368240872	0.000000240883408561031	-0.0805121149755975	0.708419729809209	0.633466587446549	0.000890439715196318	-0.459351825949215	0.0239384541539427	-0.607182277822685	0.00165289349802658	0.623931409367358	0.00112154062513167	0.134450501378405	0.531077352351583
gene-LOC107065698	black	0.579767103052444	-0.579767103052444	0.00298399897465874	-0.442523004050676	0.0303570361314898	-0.119058971951741	0.579505125309138	0.950167853224329	0.0000000000012866606890205	0.0784700587103638	0.715511503701017	-0.689554428425684	0.000193358284968005	0.346505289753855	0.0971661855366265	0.629264424104736	0.000986662844283746	-0.719240351204421	0.0000747672594193595	-0.249494086503689	0.239704861780477
gene-LOC107063760	black	0.563940711560367	-0.563940711560367	0.00410262207152303	-0.428749638111038	0.0365738142105547	0.0373762006489114	0.862344468112011	0.877047934940786	0.0000000187418446862149	-0.0623773419400132	0.772157490997498	-0.680131297360565	0.000255614058414364	0.445037767138584	0.0293190319302046	0.607317222487149	0.0016478773295014	-0.598630745580625	0.00199855988749593	-0.107829373858031	0.616005062508282
gene-LOC107065617	black	0.533853367050939	-0.533853367050939	0.00721250101875742	-0.443108129899676	0.0301129373133166	-0.162411043661456	0.448313757665294	0.783732820536753	0.00000589383298328022	-0.166554975894884	0.436658770281182	-0.356757554677464	0.0870292436064226	0.151778349102134	0.478955631582319	0.171435689996221	0.423142417313461	-0.560582599426114	0.00438061929757711	-0.520905440204135	0.0090554464632297
gene-LOC107069432	black	0.531660621426125	-0.531660621426125	0.00750049422657905	-0.438222735973612	0.0321998354551548	-0.0847325469455858	0.693837612056501	0.917424679929659	0.000000000285189655646763	-0.134303743184343	0.53152991857522	-0.541104380874346	0.00632495096815349	0.247776782057526	0.243061689798336	0.40961841982367	0.0468347925987092	-0.583432148666787	0.0027656034483059	-0.296353010692178	0.159681309934304
gene-LOC107063640	black	-0.531440947292251	0.531440947292251	0.00752986640686736	0.238013514206391	0.262728008271748	0.269837551230256	0.202248751257815	-0.824204371843896	0.000000738700190935939	0.0977306453304296	0.649604558155231	0.59562339343095	0.00213393020632586	-0.267820901219859	0.205773020464294	-0.454378400435823	0.0257093229339811	0.694471757628644	0.000166469704571929	0.365178556721454	0.0793142286871664
gene-LOC107073137	black	0.524797227375729	-0.524797227375729	0.00846453450712777	-0.405287608564745	0.0494431986656314	-0.0829073853445425	0.700131194128214	0.930751309208934	0.0000000000438253538072373	-0.178649813601858	0.403588028692588	-0.495325565292518	0.013850251290777	0.349260381071685	0.0943598713291166	0.388430877360599	0.0606890677547468	-0.557435525567152	0.0046553741380049	-0.331713832527621	0.113302503305115
gene-LOC107070408	black	0.515997530475497	-0.515997530475497	0.00984902724366499	-0.448300425753835	0.0280148215576177	-0.0484565943241388	0.822098368134273	0.949505911563317	0.0000000000014830569275118	0.0424794024956614	0.843761189626157	-0.711561188340691	0.0000966602803177786	0.411552506516994	0.0457052551079986	0.640023488168588	0.000756429654014521	-0.646798714463717	0.000636586257928681	-0.137870071774738	0.52058399786515
gene-LOC107065650	black	0.504052415164102	-0.504052415164102	0.0120235340178862	-0.380861961577065	0.0663376507302432	-0.109115096986314	0.611778747763787	0.892553850213125	0.00000000458436125640495	-0.12444973352138	0.562326121875084	-0.483788367557971	0.0166086577227075	0.408908666874452	0.0472547310296806	0.408673976235391	0.0473942356026269	-0.582077446982982	0.00284469312654475	-0.356494068630114	0.0872794006260237
gene-LOC107072406	black	0.497271032497139	-0.497271032497139	0.013424489466557	-0.389104078262877	0.0602052041421367	-0.111433202991538	0.604189232064529	0.871528257303139	0.0000000295796045796212	-0.0375795981936506	0.861602373520533	-0.399627782132289	0.0530211927139398	0.485934585469585	0.0160641534232663	0.385996079229706	0.0624641211563999	-0.614149008974596	0.00141034422292248	-0.434203725700552	0.0340016014933105
gene-LOC107070766	black	0.493754213145965	-0.493754213145965	0.0142021690281316	-0.456272465207772	0.0250229012536138	-0.183548521862101	0.39060210729804	0.888835466725441	0.00000000654702882762619	0.296371098680756	0.159654618996693	-0.570536137479752	0.00359973162510295	0.593996378864983	0.00221036658425663	0.583872675066312	0.00274029007911248	-0.765823905253348	0.0000129139240369448	-0.357497873578768	0.0863292543524831
gene-LOC107064157	black	0.492092511714657	-0.492092511714657	0.0145822607350775	-0.51077731942578	0.0107554135940636	-0.0369462128638022	0.863913646898226	0.87015598506883	0.0000000330262383525028	0.0933687335639037	0.66432961348106	-0.514835508684637	0.0100451112144334	0.608318683284809	0.00161105568259158	0.496848254519293	0.0135160875941061	-0.573128867536851	0.00341683619717553	-0.225087009299306	0.29029417537919
gene-LOC107069976	black	0.481317334107711	-0.481317334107711	0.0172541205611767	-0.526940942524831	0.00815296567506542	-0.120744104326726	0.574110488428073	0.95499544996355	0.000000000000429030160724742	0.130142681402206	0.544436718991425	-0.716524634598586	0.0000819524318285225	0.397545849618547	0.0543867590422067	0.652217293558405	0.000552900481511991	-0.704407311959688	0.000121912236604191	-0.161185644737996	0.451791423229322
gene-LOC107064253	black	0.473880274713494	-0.473880274713494	0.0193211092650403	-0.393771021249581	0.056932097553546	-0.132137627739737	0.538230749862034	0.957319906455928	0.000000000000242025772125755	0.0186237032949035	0.931169321462695	-0.616650760602103	0.00133102233251922	0.330833072121461	0.114321644745295	0.558378659626599	0.00457155451251625	-0.64508696059074	0.000665199179969392	-0.248663701331578	0.241324206765768
gene-LOC107068232	black	0.47241809131321	-0.47241809131321	0.0197502184710283	-0.402341627745757	0.0512812942532738	-0.130784391541916	0.542436855731975	0.870962792850928	0.0000000309586579277189	0.243288632093844	0.251979167456468	-0.785506752242924	0.00000543171554998138	0.30255247182828	0.150716048418473	0.787656602753761	0.00000491494743640254	-0.76172332611001	0.0000153079505466728	-0.0643985380595572	0.764973930173038
gene-LOC107073844	black	0.460230507905383	-0.460230507905383	0.0236360587944613	-0.425855852773713	0.037999774617276	-0.185800313862481	0.384713042847512	0.963036281024112	0.0000000000000511082507763479	0.110149097975328	0.608388560853768	-0.605463594603401	0.00171793034871251	0.525527194937561	0.00835734897825906	0.562253005115323	0.00424041804436697	-0.710233992295595	0.00010096487918699	-0.335496177252118	0.109001440534987
gene-LOC107074186	black	-0.457973911575417	0.457973911575417	0.0244189292867902	0.269620163897154	0.202626674384021	0.0582621969212993	0.786838868943233	-0.772592307706282	0.00000968009943785962	-0.271323770288997	0.199677785650974	0.608176664827133	0.00161623423042148	-0.648462103137582	0.000609806010250292	-0.676166547566212	0.000286619595157392	0.660139037561313	0.000447717240771741	0.143939375145408	0.502207818127187
gene-LOC107068374	black	0.453359053142428	-0.453359053142428	0.0260849563816637	-0.521814943316858	0.00891437696740853	-0.135006204416653	0.529365349733939	0.922902454244924	0.000000000137567559664233	0.218575462580831	0.304840429371505	-0.784884100225813	0.0000055901196630695	0.440178161629781	0.0313511351960898	0.73679002748612	0.000040255408147846	-0.741576463338107	0.0000337178376011562	-0.100282722904893	0.641047413437192
gene-LOC107074470	black	0.450619164208643	-0.450619164208643	0.0271165027199816	-0.364381382422899	0.0800215877626238	-0.26659280321102	0.207939428752476	0.950934511712989	0.00000000000108881705942417	-0.0347679871768048	0.871870322903836	-0.51492587465268	0.0100297476224066	0.32288236011922	0.12382694302273	0.382292578440031	0.0652402902998512	-0.683789083287212	0.000229639942217344	-0.469494816142838	0.0206313006429448
gene-LOC107071245	black	0.443624784060291	-0.443624784060291	0.029898708396394	-0.263415337732378	0.213615773388007	-0.240157067136439	0.258325257359778	0.933386444922264	0.0000000000289593810709759	-0.0207541850696998	0.923316780049457	-0.525518183196207	0.0083586653176001	0.316269263948363	0.132159573693428	0.442875828007359	0.0302096591254023	-0.651055587663089	0.000569992616317543	-0.399183050633003	0.0533106374439179
gene-LOC107068608	black	0.443565450865384	-0.443565450865384	0.0299232486496806	-0.460495778134964	0.0235453746735373	-0.160451148754848	0.453882690886944	0.957208465752622	0.00000000000024893909130588	0.0799384471716509	0.710409653201096	-0.504634649143976	0.0119090896737959	0.487783965526012	0.0156067335308785	0.470868105787083	0.0202135043278721	-0.661046552663813	0.000436854968106783	-0.375675896477702	0.0704344440321476
gene-LOC107074074	black	0.440117651173084	-0.440117651173084	0.0313771279568142	-0.383524335060674	0.0643066610346168	-0.166287338743335	0.437406569549092	0.906954440176981	0.00000000100873915612207	0.297479546283256	0.158024956299405	-0.794429581020567	0.00000356002422422352	0.398150385453935	0.0539874577639744	0.777668034259356	0.0000077484011848474	-0.774981951632671	0.00000872318656258853	-0.0902175904984459	0.675043187085079
gene-LOC107064016	black	0.434037688220781	-0.434037688220781	0.0340777250712425	-0.433462253430014	0.0343425940585998	-0.192848980691435	0.366608288783343	0.963362116330356	0.0000000000000464356906734315	0.0860543986221081	0.689291761796702	-0.562353118385687	0.00423213676290611	0.394993314570278	0.0560980331290081	0.513290339561879	0.010310840842246	-0.688815759053298	0.000197708037650513	-0.326820737809489	0.119049370578812
gene-LOC107064595	black	0.426150768799443	-0.426150768799443	0.0378524702466786	-0.422405279425902	0.0397571439363276	-0.21350417836831	0.316475063387969	0.833712018334385	0.000000420009657061754	0.167980005272896	0.432688679074385	-0.591677287375858	0.00232333572429884	0.258135638939895	0.223275651125945	0.538844543957956	0.00659118670764034	-0.717085558196733	0.0000804206738957256	-0.307512479410559	0.143804634837468
gene-LOC107067289	black	0.425997824085791	-0.425997824085791	0.0379288064769685	-0.396698679898601	0.0549501705044143	-0.178074824844306	0.405127845943831	0.841656001012245	0.000000254914042657792	-0.137156367371737	0.522765849338903	-0.324544847996216	0.121793535191027	0.302288517875126	0.151090327424841	0.216599722540102	0.309341408563196	-0.520199249771119	0.00916625339068545	-0.48376627766599	0.0166143393090064
gene-LOC107068127	black	0.425951692006609	-0.425951692006609	0.0379518553261569	-0.481561058067916	0.017189562353698	-0.167387123548382	0.434338065111464	0.964978510750924	0.0000000000000284817126300471	0.182613716025172	0.393061760042245	-0.700874427174413	0.000136384564226896	0.472584907592262	0.0197008754008748	0.670963531005516	0.000332235451208387	-0.746764865109319	0.0000277045705934169	-0.223869047130711	0.292981392378899
gene-LOC107071752	black	0.425808257104315	-0.425808257104315	0.0380235900536807	-0.390201084238274	0.0594231054250258	-0.178243486746555	0.404675832074345	0.963565902558214	0.0000000000000437137436777922	0.165279408260557	0.440228948413287	-0.58378200575964	0.00274548396112464	0.445828789271225	0.0289984595608422	0.572812430707116	0.00343872836811768	-0.710579944107322	0.0000998269618704924	-0.309798054104983	0.14069711161447
gene-LOC107067163	black	0.423950070709851	-0.423950070709851	0.0389626279252474	-0.44404197968578	0.0297266095669866	-0.157671582159688	0.461842466783987	0.883404388599818	0.000000010778459163091	-0.0430177567406856	0.841805309487427	-0.475023616209334	0.0189908712720079	0.290575082269111	0.168368625073789	0.377201608018241	0.069209680107424	-0.561588511166534	0.00429573106626329	-0.327702804143769	0.117998022617085
gene-LOC107068942	black	0.418676818920999	-0.418676818920999	0.0417274316159582	-0.48408864171438	0.0165315834059279	-0.259008276461286	0.221659349202946	0.862259081990065	0.0000000608471962881014	0.21630715224555	0.310011372081192	-0.524842244257313	0.00845789153643441	0.412152294703529	0.0453593376242011	0.488444364480765	0.0154459954073495	-0.703409828506263	0.000125855509019811	-0.366168389712654	0.0784425065847392
gene-LOC107071019	black	0.418076883507101	-0.418076883507101	0.0420515144709704	-0.412596158906717	0.0451046695639988	-0.208061448956219	0.329258883914491	0.964216689579836	0.0000000000000359609600150797	0.0524717481174167	0.807615967903185	-0.534865399185248	0.00708272485172334	0.427123008252076	0.0373700512443256	0.478258133925953	0.0180813866530525	-0.679951241457227	0.000256956096266931	-0.379630305436645	0.067293669812846
gene-LOC107068227	black	0.417512118709581	-0.417512118709581	0.0423584038440548	-0.485118044876241	0.0162695684927812	-0.200249616960187	0.348142001211949	0.923694569729868	0.000000000123256564205332	0.0910312061814915	0.672271002725499	-0.632155736432555	0.000919549367257387	0.417381310585307	0.0424297345704504	0.566101631928534	0.00393171559136447	-0.717557419563307	0.0000791516220952186	-0.274466366056556	0.19431481861653
gene-LOC107065891	black	0.416016110666353	-0.416016110666353	0.0431798374075611	-0.484948511519419	0.0163124852267501	-0.202801501492955	0.34190438437782	0.943237129772293	0.00000000000521732944528226	-0.0196990393948093	0.927205017907231	-0.567851772024652	0.00379773525222443	0.369892925848357	0.0752272243607339	0.463995455775253	0.0223750380905179	-0.639149447726956	0.000773221906716122	-0.345914129749928	0.0977763333156613
gene-LOC107064475	black	0.40184805316721	-0.40184805316721	0.0515943833175837	-0.369325614401776	0.0757103997190356	-0.308108826253727	0.142989152046015	0.895327459740354	0.00000000348435718097874	-0.0839384357721622	0.696573508025905	-0.372400019796888	0.0731199212452567	0.286645870633128	0.174461446616304	0.237612926281112	0.263556105013246	-0.622134751885282	0.001170406900786	-0.570101206408431	0.00363120779712599
gene-LOC107070598	black	0.396988134989825	-0.396988134989825	0.0547571616533596	-0.399170963604539	0.0533185211335375	-0.272109321153456	0.198327890616454	0.928751355488557	0.0000000000593795000284152	0.242010947237898	0.254556062731194	-0.617844366078501	0.00129454426464791	0.497880191067409	0.0132934072179871	0.587945263068588	0.00251543326064826	-0.747704470634561	0.0000267231239363302	-0.345088552879717	0.098633183337086
gene-LOC107065415	black	-0.396072584680602	0.396072584680602	0.055369454338848	0.371162804131489	0.0741541616897918	0.333666143303138	0.111067199451727	-0.837688207346435	0.000000328208902259644	-0.323251864682638	0.123372883610422	0.602768882974103	0.00182429666742228	-0.45189686543813	0.0266314620769036	-0.557671169792665	0.00463431146999944	0.783075723482428	0.00000607366023613893	0.392838844895361	0.0575746125264647
gene-LOC107071892	black	0.391129489731689	-0.391129489731689	0.0587673501370456	-0.51298093644973	0.0103647424009752	-0.128156436460102	0.550648271799714	0.909004812562985	0.000000000797219213499268	0.105159406963215	0.624819340387118	-0.522565449865923	0.00879934625826376	0.39596337470789	0.0554428432535336	0.504976818366349	0.0118422522631938	-0.613954076831936	0.0014166912257466	-0.266715355262983	0.207722554702994
gene-LOC107066197	black	0.38095594026695	-0.38095594026695	0.0662651331969463	-0.377784733290606	0.0687458960355104	-0.342976917092309	0.100850152614948	0.913900888951955	0.000000000444109028027437	0.171674862461992	0.42248598143525	-0.499496654051075	0.0129506545804142	0.357604186784349	0.0862290807803991	0.422634850120046	0.0396382697801344	-0.742300454127044	0.0000328151846685284	-0.506112893142504	0.0116225502234702
gene-LOC107071053	black	-0.371487320387466	0.371487320387466	0.073881816267918	0.346196120808479	0.0974849308773993	0.239169206579298	0.260348327555914	-0.834550085385704	0.00000039894837520098	0.0462339435903786	0.830139949763759	0.494396997785314	0.0140573364273968	-0.292665264375084	0.165188726529321	-0.406281365535155	0.0488348864583504	0.574185321151006	0.00334459839467911	0.384727378655152	0.0634047241951148
gene-LOC107069959	black	0.367647554853546	-0.367647554853546	0.0771533743906519	-0.408888335604719	0.0472668036102303	-0.274154564087883	0.194842483147534	0.884090238391346	0.0000000101346568882472	0.40479872471717	0.0497446207885025	-0.625909752688472	0.00106976828278854	0.483789841103136	0.0166082787788857	0.644249728977282	0.000679593494853359	-0.781843393338314	0.00000642407369516833	-0.283730115390836	0.17908053177965
gene-LOC107066451	black	0.362992161726445	-0.362992161726445	0.0812656622247811	-0.469676342661563	0.020575676911405	-0.2620444826893	0.216096509349331	0.898854202347282	0.00000000243070007077502	0.000922772531389284	0.996585623897564	-0.561423962390391	0.00430952169707354	0.282236280844516	0.181479496959427	0.420782794158472	0.0406053191802138	-0.653262123179653	0.000537908197856904	-0.365707949777739	0.0788470988587197
gene-LOC107068333	black	0.358550492346466	-0.358550492346466	0.0853412666869324	-0.387898788348525	0.0610736216596058	-0.260943082723176	0.2181035485073	0.898861794423107	0.00000000242878220238375	0.0996339934483633	0.643218463799744	-0.663035764491647	0.000413841180837648	0.186816312191414	0.382072548040653	0.577042375780848	0.00315567689147295	-0.680358715684468	0.0002539277252535	-0.249093236894542	0.240485672202723
gene-LOC107071781	black	0.353015277989308	-0.353015277989308	0.090632986680927	-0.459100627091332	0.0240254739735943	-0.213732858039847	0.315944667419345	0.840901505538502	0.000000267603722785137	0.23463682144602	0.269760701057138	-0.778727345265422	0.00000739135046305738	0.421638958765379	0.0401559896402906	0.697640190045617	0.000150927505024722	-0.713601812323216	0.0000903551456068571	-0.0902407398488522	0.674964254777077
gene-LOC107068716	black	0.348325677475858	-0.348325677475858	0.0953050978943988	-0.333316007242994	0.111465687830842	-0.325669464405523	0.120431836089825	0.81989033201585	0.000000944053311944169	0.0191348006196408	0.929284920873856	-0.386535313611019	0.0620676016827078	0.277819892298199	0.188701203168021	0.314160168600893	0.134900054035671	-0.683534130720074	0.000231372728905129	-0.544014227958716	0.00599543000590803
gene-LOC107066545	black	0.347835060687281	-0.347835060687281	0.0958040500680583	-0.344975414616629	0.0987510400954124	-0.285904235619474	0.17562840542377	0.943901953917178	0.00000000000459749894132195	0.0959631130043727	0.655556494250067	-0.598637581117053	0.00199826073993373	0.206204789678264	0.3336899101246	0.515969124552593	0.00985378250408261	-0.687517211956993	0.000205561730018285	-0.33526674238556	0.109258868261797
gene-LOC107066647	black	0.34705218436668	-0.34705218436668	0.0966042488341099	-0.373009091736158	0.0726148194573436	-0.286177487338663	0.175197817249014	0.932167711034677	0.0000000000351482707473403	0.0226301822776162	0.916407945388112	-0.439386344826696	0.031692627063054	0.429268300681098	0.0363227726565944	0.356163967582479	0.0875935634184926	-0.634088420592038	0.00087691046609602	-0.477654530535461	0.0182483628984626
gene-LOC107069614	black	0.345105139315721	-0.345105139315721	0.0986159139321435	-0.26678280965079	0.207603249255701	-0.215649828930452	0.311519838525078	0.883606863309716	0.00000001058467792809	0.273689876643705	0.195630688716943	-0.618010531725647	0.00128953460579927	0.473202653624292	0.0195190207844291	0.627189487758736	0.00103738278332156	-0.727242753758042	0.0000567030550235281	-0.222145841793156	0.296809767471995
gene-LOC107066071	black	0.338378670175536	-0.338378670175536	0.105805147564413	-0.383363140826184	0.0644282543245048	-0.208104072930525	0.329157577553381	0.915122674419874	0.000000000381713103930016	0.0050309228814852	0.981386461006987	-0.528125394796288	0.0079849462786532	0.227764750429941	0.284440632132494	0.444284020314791	0.0296271279206771	-0.624874583877969	0.00109659614044856	-0.331317938703433	0.113759771686022
